date,value
2020-01-01,58.27000045776367
2020-01-08,57.52000045776367
2020-01-15,58.970001220703125
2020-01-22,56.470001220703125
2020-01-29,55.5
2020-02-05,57.25
2020-02-12,57.75
2020-02-19,52.099998474121094
2020-02-26,51.79999923706055
2020-03-04,47.86000061035156
2020-03-11,37.380001068115234
2020-03-18,43.27000045776367
2020-03-25,42.060001373291016
2020-04-01,46.540000915527344
2020-04-08,47.619998931884766
2020-04-15,41.40999984741211
2020-04-22,45.310001373291016
2020-04-29,45.40999984741211
2020-05-06,45.689998626708984
2020-05-13,45.119998931884766
2020-05-20,45.79999923706055
2020-05-27,46.81999969482422
2020-06-03,53.150001525878906
2020-06-10,51.02000045776367
2020-06-17,49.84000015258789
2020-06-24,51.52000045776367
2020-07-01,49.09000015258789
2020-07-08,49.709999084472656
2020-07-15,51.52000045776367
2020-07-22,50.09000015258789
2020-07-29,51.29999923706055
2020-08-05,47.7599983215332
2020-08-12,44.400001525878906
2020-08-19,45.099998474121094
2020-08-26,45.7599983215332
2020-09-02,45.029998779296875
2020-09-09,49.04999923706055
2020-09-16,49.70000076293945
2020-09-23,50.709999084472656
2020-09-30,47.31999969482422
2020-10-07,51.849998474121094
2020-10-14,53.529998779296875
2020-10-21,51.959999084472656
2020-10-28,51.08000183105469
2020-11-04,55.40999984741211
2020-11-11,61.9900016784668
2020-11-18,63.95000076293945
2020-11-25,67.08000183105469
2020-12-02,73.19000244140625
2020-12-09,73.1500015258789
2020-12-16,70.44000244140625
2020-12-23,70.20999908447266
2020-12-30,77.26000213623047
2021-01-06,79.45999908447266
2021-01-13,85.5
2021-01-20,79.51000213623047
2021-01-27,81.62000274658203
2021-02-03,83.31999969482422
2021-02-10,87.73999786376953
2021-02-17,88.2300033569336
2021-02-24,91.08999633789062
2021-03-03,89.30000305175781
2021-03-10,91.43000030517578
2021-03-17,85.4000015258789
2021-03-24,86.54000091552734
2021-03-31,93.48999786376953
2021-04-07,92.1500015258789
2021-04-14,87.4800033569336
2021-04-21,89.45999908447266
2021-04-28,84.41000366210938
2021-05-05,80.68000030517578
2021-05-12,78.87999725341797
2021-05-19,81.2300033569336
2021-05-26,84.1500015258789
2021-06-02,80.52999877929688
2021-06-09,82.18000030517578
2021-06-16,77.66000366210938
2021-06-23,82.93000030517578
2021-06-30,81.08000183105469
2021-07-07,78.44999694824219
2021-07-14,75.38999938964844
2021-07-21,74.22000122070312
2021-07-28,80.86000061035156
2021-08-04,75.91000366210938
2021-08-11,70.77999877929688
2021-08-18,71.9800033569336
2021-08-25,73.69999694824219
2021-09-01,73.63999938964844
2021-09-08,73.48999786376953
2021-09-15,72.13999938964844
2021-09-22,73.0999984741211
2021-09-29,70.5
2021-10-06,66.72000122070312
2021-10-13,67.56999969482422
2021-10-20,68.94000244140625
2021-10-27,70.76000213623047
2021-11-03,75.58999633789062
2021-11-10,76.80999755859375
2021-11-17,85.41000366210938
2021-11-24,84.0
2021-12-01,85.83000183105469
2021-12-08,83.29000091552734
2021-12-15,90.68000030517578
2021-12-22,92.94000244140625
2021-12-29,96.33999633789062
2022-01-05,94.19999694824219
2022-01-12,92.87000274658203
2022-01-19,80.72000122070312
2022-01-26,81.44999694824219
2022-02-02,84.12000274658203
2022-02-09,96.0
2022-02-16,90.56999969482422
2022-02-23,86.26000213623047
2022-03-02,77.16000366210938
2022-03-09,73.11000061035156
2022-03-16,79.12000274658203
2022-03-23,82.05000305175781
2022-03-30,74.61000061035156
2022-04-06,71.95999908447266
2022-04-13,72.7300033569336
2022-04-20,67.08000183105469
2022-04-27,71.26000213623047
2022-05-04,68.91000366210938
2022-05-11,74.4800033569336
2022-05-18,66.62000274658203
2022-05-25,73.83999633789062
2022-06-01,70.76000213623047
2022-06-08,58.70000076293945
2022-06-15,56.79999923706055
2022-06-22,57.86000061035156
2022-06-29,56.72999954223633
2022-07-06,59.18000030517578
2022-07-13,62.400001525878906
2022-07-20,59.65999984741211
2022-07-27,62.470001220703125
2022-08-03,59.150001525878906
2022-08-10,63.86000061035156
2022-08-17,57.86000061035156
2022-08-24,56.29999923706055
2022-08-31,55.22999954223633
2022-09-07,53.619998931884766
2022-09-14,50.79999923706055
2022-09-21,50.58000183105469
2022-09-28,53.959999084472656
2022-10-05,53.709999084472656
2022-10-12,52.54999923706055
2022-10-19,55.869998931884766
2022-10-26,54.86000061035156
2022-11-02,57.4900016784668
2022-11-09,63.099998474121094
2022-11-16,58.619998931884766
2022-11-23,55.119998931884766
2022-11-30,53.68000030517578
2022-12-07,55.2400016784668
2022-12-14,50.68000030517578
2022-12-21,50.02000045776367
2022-12-28,50.369998931884766
2023-01-04,57.209999084472656
2023-01-11,56.849998474121094
2023-01-18,61.2599983215332
2023-01-25,60.29999923706055
2023-02-01,62.130001068115234
2023-02-08,62.06999969482422
2023-02-15,57.599998474121094
2023-02-22,57.81999969482422
2023-03-01,55.560001373291016
2023-03-08,54.27000045776367
2023-03-15,58.630001068115234
2023-03-22,59.279998779296875
2023-03-29,57.27000045776367
2023-04-05,63.56999969482422
2023-04-12,61.93000030517578
2023-04-19,58.13999938964844
2023-04-26,61.900001525878906
2023-05-03,60.93000030517578
2023-05-10,63.72999954223633
2023-05-17,66.01000213623047
2023-05-24,71.69000244140625
2023-05-31,67.54000091552734
2023-06-07,67.87000274658203
2023-06-14,66.9000015258789
2023-06-21,66.79000091552734
2023-06-28,63.900001525878906
2023-07-05,63.599998474121094
2023-07-12,64.94000244140625
2023-07-19,65.68000030517578
2023-07-26,70.76000213623047
2023-08-02,67.6500015258789
2023-08-09,65.33000183105469
2023-08-16,63.40999984741211
2023-08-23,66.68000030517578
2023-08-30,70.29000091552734
2023-09-06,70.30999755859375
2023-09-13,70.70999908447266
2023-09-20,67.94000244140625
2023-09-27,67.83000183105469
2023-10-04,69.06999969482422
2023-10-11,69.0
2023-10-18,68.06999969482422
2023-10-25,66.87000274658203
2023-11-01,72.80000305175781
2023-11-08,77.16999816894531
2023-11-15,76.70999908447266
2023-11-22,76.12000274658203
2023-11-29,73.69000244140625
2023-12-06,78.16000366210938
2023-12-13,82.16999816894531
2023-12-20,87.05999755859375
2023-12-27,82.33999633789062
2024-01-03,83.33000183105469
2024-01-10,84.61000061035156
2024-01-17,87.52999877929688
2024-01-24,86.16000366210938
2024-01-31,84.5999984741211
2024-02-07,81.52999877929688
2024-02-14,80.70999908447266
2024-02-21,91.8499984741211
2024-02-28,94.47000122070312
2024-03-06,97.41999816894531
2024-03-13,94.0
2024-03-20,118.80000305175781
2024-03-27,122.75
2024-04-03,122.62999725341797
2024-04-10,121.7699966430664
2024-04-17,112.45999908447266
2024-04-24,112.95999908447266
2024-05-01,119.20999908447266
2024-05-08,124.80999755859375
2024-05-15,127.5
2024-05-22,132.6699981689453
2024-05-29,126.63999938964844
2024-06-05,135.07000732421875
2024-06-12,153.4499969482422
2024-06-19,141.1199951171875
2024-06-26,132.58999633789062
2024-07-03,131.13999938964844
2024-07-10,127.48999786376953
2024-07-17,114.25
2024-07-24,102.55999755859375
2024-07-31,89.0
2024-08-07,97.44000244140625
2024-08-14,107.98999786376953
2024-08-21,97.86000061035156
2024-08-28,88.58000183105469
2024-09-04,86.8499984741211
2024-09-11,88.7300033569336
2024-09-18,94.0
2024-09-25,100.30999755859375
2024-10-02,102.54000091552734
2024-10-09,104.31999969482422
2024-10-16,107.81999969482422
2024-10-23,108.18000030517578
2024-10-30,105.48999786376953
2024-11-06,104.0999984741211
2024-11-13,97.7300033569336
2024-11-20,101.80000305175781
2024-11-27,99.83999633789062
2024-12-04,98.0999984741211
2024-12-11,108.5999984741211
2024-12-18,89.27999877929688
2024-12-25,84.16000366210938
2025-01-01,101.91000366210938
2025-01-08,97.36000061035156
2025-01-15,109.37999725341797
2025-01-22,88.25
2025-01-29,90.66000366210938
2025-02-05,94.08000183105469
2025-02-12,106.79000091552734
2025-02-19,93.22000122070312
2025-02-26,91.19999694824219
2025-03-05,89.05000305175781
2025-03-12,101.72000122070312
2025-03-19,94.18000030517578
2025-03-26,88.70999908447266
2025-04-02,65.54000091552734
2025-04-09,71.04000091552734
2025-04-16,70.20999908447266
2025-04-23,76.87999725341797
2025-04-30,80.51000213623047
2025-05-07,96.93000030517578
2025-05-14,98.0999984741211
2025-05-21,96.37999725341797
2025-05-28,102.25
2025-06-04,114.13999938964844
2025-06-11,120.33999633789062
2025-06-18,127.91000366210938
2025-06-25,120.88999938964844
2025-07-02,124.41999816894531
2025-07-09,120.11000061035156
2025-07-16,109.22000122070312
2025-07-23,111.95999908447266
2025-07-30,109.05999755859375
2025-08-06,127.75
2025-08-13,122.05000305175781
2025-08-20,116.5
2025-08-27,118.4800033569336
2025-09-03,135.24000549316406
2025-09-10,158.82000732421875
2025-09-17,166.41000366210938
2025-09-24,167.32000732421875
2025-10-01,185.69000244140625
2025-10-08,187.05999755859375
2025-10-15,202.2899932861328
2025-10-22,221.91000366210938
2025-10-29,218.02999877929688
2025-11-05,241.11000061035156
2025-11-12,228.5
2025-11-19,224.52999877929688
2025-11-26,239.49000549316406
2025-12-03,252.4199981689453
2025-12-10,232.50999450683594
2025-12-17,276.2699890136719
2025-12-24,292.6300048828125
