date,value
2020-01-01,33.07500076293945
2020-01-08,33.86899948120117
2020-01-15,33.81100082397461
2020-01-22,34.85200119018555
2020-01-29,36.9010009765625
2020-02-05,37.36899948120117
2020-02-12,38.77799987792969
2020-02-19,36.00899887084961
2020-02-26,36.87699890136719
2020-03-04,36.41299819946289
2020-03-11,31.975000381469727
2020-03-18,35.731998443603516
2020-03-25,37.54999923706055
2020-04-01,37.22800064086914
2020-04-08,41.35499954223633
2020-04-15,43.382999420166016
2020-04-22,40.382999420166016
2020-04-29,42.46799850463867
2020-05-06,43.18199920654297
2020-05-13,45.104000091552734
2020-05-20,41.47700119018555
2020-05-27,42.73099899291992
2020-06-03,43.404998779296875
2020-06-10,43.612998962402344
2020-06-17,46.625999450683594
2020-06-24,45.50400161743164
2020-07-01,49.316001892089844
2020-07-08,52.487998962402344
2020-07-15,49.0099983215332
2020-07-22,48.85100173950195
2020-07-29,50.9640007019043
2020-08-05,46.69300079345703
2020-08-12,49.1870002746582
2020-08-19,49.05799865722656
2020-08-26,55.654998779296875
2020-09-02,50.70199966430664
2020-09-09,49.5989990234375
2020-09-16,49.117000579833984
2020-09-23,49.347999572753906
2020-09-30,50.58700180053711
2020-10-07,55.409000396728516
2020-10-14,52.54199981689453
2020-10-21,48.893001556396484
2020-10-28,48.72200012207031
2020-11-04,48.02399826049805
2020-11-11,48.0629997253418
2020-11-18,48.28799819946289
2020-11-25,50.45800018310547
2020-12-02,51.26599884033203
2020-12-09,51.97800064086914
2020-12-16,52.733001708984375
2020-12-23,53.08700180053711
2020-12-30,52.08000183105469
2021-01-06,49.42499923706055
2021-01-13,50.176998138427734
2021-01-20,56.19300079345703
2021-01-27,54.816001892089844
2021-02-03,55.90700149536133
2021-02-10,55.72800064086914
2021-02-17,54.6150016784668
2021-02-24,54.78200149536133
2021-03-03,50.64400100708008
2021-03-10,52.40299987792969
2021-03-17,53.50899887084961
2021-03-24,51.3390007019043
2021-03-31,54.452999114990234
2021-04-07,55.37300109863281
2021-04-14,54.957000732421875
2021-04-21,50.55500030517578
2021-04-28,50.31800079345703
2021-05-05,49.507999420166016
2021-05-12,48.62799835205078
2021-05-19,50.13399887084961
2021-05-26,49.90800094604492
2021-06-02,49.23899841308594
2021-06-09,49.189998626708984
2021-06-16,50.88199996948242
2021-06-23,53.349998474121094
2021-06-30,54.16400146484375
2021-07-07,54.06800079345703
2021-07-14,53.10499954223633
2021-07-21,51.89099884033203
2021-07-28,51.082000732421875
2021-08-04,51.58399963378906
2021-08-11,51.89099884033203
2021-08-18,55.340999603271484
2021-08-25,56.91899871826172
2021-09-01,60.67100143432617
2021-09-08,57.7760009765625
2021-09-15,57.31399917602539
2021-09-22,58.3849983215332
2021-09-29,63.48099899291992
2021-10-06,62.49399948120117
2021-10-13,63.900001525878906
2021-10-20,66.85199737548828
2021-10-27,67.77200317382812
2021-11-03,65.5989990234375
2021-11-10,68.73999786376953
2021-11-17,65.40599822998047
2021-11-24,64.19000244140625
2021-12-01,62.55799865722656
2021-12-08,59.79899978637695
2021-12-15,60.492000579833984
2021-12-22,61.07099914550781
2021-12-29,59.1150016784668
2022-01-05,54.08399963378906
2022-01-12,51.08000183105469
2022-01-19,36.641998291015625
2022-01-26,45.7130012512207
2022-02-02,40.35300064086914
2022-02-09,40.74599838256836
2022-02-16,37.737998962402344
2022-02-23,38.624000549316406
2022-03-02,34.17599868774414
2022-03-09,34.375
2022-03-16,38.29199981689453
2022-03-23,39.18199920654297
2022-03-30,38.01499938964844
2022-04-06,34.40999984741211
2022-04-13,34.861000061035156
2022-04-20,19.84000015258789
2022-04-27,19.98699951171875
2022-05-04,17.766000747680664
2022-05-11,19.055999755859375
2022-05-18,18.034000396728516
2022-05-25,19.743999481201172
2022-06-01,19.861000061035156
2022-06-08,16.753999710083008
2022-06-15,17.090999603271484
2022-06-22,17.959999084472656
2022-06-29,18.58799934387207
2022-07-06,17.44499969482422
2022-07-13,20.163000106811523
2022-07-20,21.391000747680664
2022-07-27,22.142000198364258
2022-08-03,22.993999481201172
2022-08-10,24.569000244140625
2022-08-17,22.454999923706055
2022-08-24,22.065000534057617
2022-08-31,21.839000701904297
2022-09-07,21.812999725341797
2022-09-14,24.28499984741211
2022-09-21,22.43600082397461
2022-09-28,24.073999404907227
2022-10-05,21.429000854492188
2022-10-12,24.086000442504883
2022-10-19,29.101999282836914
2022-10-26,28.674999237060547
2022-11-02,26.34600067138672
2022-11-09,31.020000457763672
2022-11-16,28.66900062561035
2022-11-23,28.09600067138672
2022-11-30,30.555999755859375
