date,value
2020-01-01,48.25
2020-01-08,48.209999084472656
2020-01-15,51.04999923706055
2020-01-22,50.529998779296875
2020-01-29,49.45000076293945
2020-02-05,53.79999923706055
2020-02-12,56.88999938964844
2020-02-19,47.56999969482422
2020-02-26,46.75
2020-03-04,45.380001068115234
2020-03-11,41.880001068115234
2020-03-18,46.220001220703125
2020-03-25,45.47999954223633
2020-04-01,47.560001373291016
2020-04-08,54.93000030517578
2020-04-15,52.91999816894531
2020-04-22,55.5099983215332
2020-04-29,52.189998626708984
2020-05-06,53.7599983215332
2020-05-13,55.470001220703125
2020-05-20,53.189998626708984
2020-05-27,53.540000915527344
2020-06-03,56.38999938964844
2020-06-10,54.459999084472656
2020-06-17,53.9900016784668
2020-06-24,52.61000061035156
2020-07-01,52.93000030517578
2020-07-08,54.720001220703125
2020-07-15,57.0
2020-07-22,67.61000061035156
2020-07-29,85.04000091552734
2020-08-05,76.87999725341797
2020-08-12,81.66000366210938
2020-08-19,86.3499984741211
2020-08-26,92.18000030517578
2020-09-02,78.69000244140625
2020-09-09,78.93000030517578
2020-09-16,77.69999694824219
2020-09-23,81.7699966430664
2020-09-30,84.4800033569336
2020-10-07,85.27999877929688
2020-10-14,81.55999755859375
2020-10-21,78.87999725341797
2020-10-28,76.58000183105469
2020-11-04,77.98999786376953
2020-11-11,83.36000061035156
2020-11-18,85.06999969482422
2020-11-25,92.62999725341797
2020-12-02,92.91999816894531
2020-12-09,97.12000274658203
2020-12-16,93.16000366210938
2020-12-23,90.62000274658203
2020-12-30,92.7699966430664
2021-01-06,95.36000061035156
2021-01-13,89.44999694824219
2021-01-20,94.70999908447266
2021-01-27,88.86000061035156
2021-02-03,90.91000366210938
2021-02-10,91.45999908447266
2021-02-17,84.73999786376953
2021-02-24,84.12999725341797
2021-03-03,78.52999877929688
2021-03-10,82.75
2021-03-17,78.37999725341797
2021-03-24,76.0
2021-03-31,81.44000244140625
2021-04-07,80.19000244140625
2021-04-14,79.2699966430664
2021-04-21,85.20999908447266
2021-04-28,78.61000061035156
2021-05-05,76.83000183105469
2021-05-12,74.44000244140625
2021-05-19,77.86000061035156
2021-05-26,80.80999755859375
2021-06-02,80.88999938964844
2021-06-09,80.47000122070312
2021-06-16,83.58000183105469
2021-06-23,89.5199966430664
2021-06-30,94.47000122070312
2021-07-07,90.26000213623047
2021-07-14,87.11000061035156
2021-07-21,91.02999877929688
2021-07-28,112.55999755859375
2021-08-04,106.4800033569336
2021-08-11,107.55999755859375
2021-08-18,107.6500015258789
2021-08-25,110.72000122070312
2021-09-01,109.1500015258789
2021-09-08,105.7300033569336
2021-09-15,102.81999969482422
2021-09-22,101.5199966430664
2021-09-29,101.80999755859375
2021-10-06,105.04000091552734
2021-10-13,116.33000183105469
2021-10-20,122.93000030517578
2021-10-27,127.62999725341797
2021-11-03,148.9199981689453
2021-11-10,152.4499969482422
2021-11-17,149.9199981689453
2021-11-24,158.3699951171875
2021-12-01,144.85000610351562
2021-12-08,135.60000610351562
2021-12-15,144.25
2021-12-22,153.14999389648438
2021-12-29,144.4199981689453
2022-01-05,137.30999755859375
2022-01-12,131.92999267578125
2022-01-19,111.12999725341797
2022-01-26,116.77999877929688
2022-02-02,128.22999572753906
2022-02-09,121.47000122070312
2022-02-16,115.6500015258789
2022-02-23,113.83000183105469
2022-03-02,105.52999877929688
2022-03-09,109.33000183105469
2022-03-16,114.77999877929688
2022-03-23,123.2300033569336
2022-03-30,106.81999969482422
2022-04-06,95.0999984741211
2022-04-13,96.93000030517578
2022-04-20,85.16000366210938
2022-04-27,91.12999725341797
2022-05-04,88.7300033569336
2022-05-11,102.47000122070312
2022-05-18,91.16000366210938
2022-05-25,101.86000061035156
2022-06-01,105.27999877929688
2022-06-08,86.98999786376953
2022-06-15,83.79000091552734
2022-06-22,80.77999877929688
2022-06-29,75.19999694824219
2022-07-06,76.36000061035156
2022-07-13,85.87999725341797
2022-07-20,85.25
2022-07-27,99.29000091552734
2022-08-03,95.54000091552734
2022-08-10,100.19999694824219
2022-08-17,92.48999786376953
2022-08-24,86.94000244140625
2022-08-31,78.72000122070312
2022-09-07,77.02999877929688
2022-09-14,75.25
2022-09-21,67.16999816894531
2022-09-28,67.9000015258789
2022-10-05,57.630001068115234
2022-10-12,57.91999816894531
2022-10-19,61.470001220703125
2022-10-26,59.65999984741211
2022-11-02,63.849998474121094
2022-11-09,76.37000274658203
2022-11-16,75.25
2022-11-23,73.38999938964844
2022-11-30,70.2699966430664
2022-12-07,71.6500015258789
2022-12-14,65.05000305175781
2022-12-21,63.27000045776367
2022-12-28,64.0199966430664
2023-01-04,68.05000305175781
2023-01-11,71.58999633789062
2023-01-18,74.69999694824219
2023-01-25,75.1500015258789
2023-02-01,85.91000366210938
2023-02-08,85.94999694824219
2023-02-15,76.7699966430664
2023-02-22,78.58000183105469
2023-03-01,82.11000061035156
2023-03-08,87.44999694824219
2023-03-15,95.93000030517578
2023-03-22,94.55999755859375
2023-03-29,95.87000274658203
2023-04-05,94.02999877929688
2023-04-12,89.77999877929688
2023-04-19,83.80000305175781
2023-04-26,89.91000366210938
2023-05-03,95.05999755859375
2023-05-10,101.4800033569336
2023-05-17,108.12000274658203
2023-05-24,125.2699966430664
2023-05-31,124.2300033569336
2023-06-07,124.52999877929688
2023-06-14,118.93000030517578
2023-06-21,110.38999938964844
2023-06-28,115.81999969482422
2023-07-05,111.31999969482422
2023-07-12,117.93000030517578
2023-07-19,113.0
2023-07-26,117.5999984741211
2023-08-02,113.2300033569336
2023-08-09,111.3499984741211
2023-08-16,105.66000366210938
2023-08-23,105.91999816894531
2023-08-30,110.77999877929688
2023-09-06,105.30999755859375
2023-09-13,101.61000061035156
2023-09-20,95.95999908447266
2023-09-27,100.08000183105469
2023-10-04,109.01000213623047
2023-10-11,105.13999938964844
2023-10-18,101.66999816894531
2023-10-25,98.5
2023-11-01,113.44999694824219
2023-11-08,119.87999725341797
2023-11-15,119.16000366210938
2023-11-22,122.01000213623047
2023-11-29,118.37999725341797
2023-12-06,137.61000061035156
2023-12-13,140.14999389648438
2023-12-20,143.41000366210938
2023-12-27,138.5800018310547
2024-01-03,149.25999450683594
2024-01-10,158.74000549316406
2024-01-17,168.4199981689453
2024-01-24,172.05999755859375
2024-01-31,167.8800048828125
2024-02-07,171.5399932861328
2024-02-14,165.69000244140625
2024-02-21,178.0
2024-02-28,205.1300048828125
2024-03-06,202.75999450683594
2024-03-13,181.4199981689453
2024-03-20,177.8699951171875
2024-03-27,178.6999969482422
2024-04-03,170.77999877929688
2024-04-10,163.4600067138672
2024-04-17,152.27000427246094
2024-04-24,158.3800048828125
2024-05-01,154.42999267578125
2024-05-08,153.16000366210938
2024-05-15,164.66000366210938
2024-05-22,171.61000061035156
2024-05-29,159.99000549316406
2024-06-05,158.9600067138672
2024-06-12,154.6300048828125
2024-06-19,160.25
2024-06-26,164.30999755859375
2024-07-03,177.10000610351562
2024-07-10,177.5500030517578
2024-07-17,154.0
2024-07-24,138.44000244140625
2024-07-31,130.17999267578125
2024-08-07,141.1300048828125
2024-08-14,156.39999389648438
2024-08-21,150.5
2024-08-28,136.94000244140625
2024-09-04,142.83999633789062
2024-09-11,150.82000732421875
2024-09-18,158.32000732421875
2024-09-25,159.75
2024-10-02,172.8000030517578
2024-10-09,156.63999938964844
2024-10-16,154.08999633789062
2024-10-23,166.25
2024-10-30,141.66000366210938
2024-11-06,143.6300048828125
2024-11-13,139.38999938964844
2024-11-20,137.72000122070312
2024-11-27,141.97999572753906
2024-12-04,127.73999786376953
2024-12-11,125.0199966430664
2024-12-18,126.29000091552734
2024-12-25,120.79000091552734
2025-01-01,127.33000183105469
2025-01-08,116.08999633789062
2025-01-15,122.27999877929688
2025-01-22,114.16999816894531
2025-01-29,119.5
2025-02-05,111.0999984741211
2025-02-12,114.27999877929688
2025-02-19,103.95999908447266
2025-02-26,100.75
2025-03-05,96.76000213623047
2025-03-12,103.51000213623047
2025-03-19,114.80999755859375
2025-03-26,102.77999877929688
2025-04-02,78.20999908447266
2025-04-09,95.29000091552734
2025-04-16,86.26000213623047
2025-04-23,96.05999755859375
2025-04-30,98.62000274658203
2025-05-07,112.45999908447266
2025-05-14,113.51000213623047
2025-05-21,114.55999755859375
2025-05-28,117.30999755859375
2025-06-04,123.23999786376953
2025-06-11,127.0999984741211
2025-06-18,138.42999267578125
2025-06-25,136.11000061035156
2025-07-02,137.82000732421875
2025-07-09,155.61000061035156
2025-07-16,154.72000122070312
2025-07-23,177.44000244140625
2025-07-30,174.30999755859375
2025-08-06,174.9499969482422
2025-08-13,166.5500030517578
2025-08-20,166.6199951171875
2025-08-27,162.32000732421875
2025-09-03,155.82000732421875
2025-09-10,160.4600067138672
2025-09-17,160.89999389648438
2025-09-24,161.7899932861328
2025-10-01,211.50999450683594
2025-10-08,218.08999633789062
2025-10-15,238.02999877929688
2025-10-22,258.010009765625
2025-10-29,250.0500030517578
2025-11-05,237.52000427246094
2025-11-12,230.2899932861328
2025-11-19,206.1300048828125
2025-11-26,215.24000549316406
2025-12-03,221.6199951171875
2025-12-10,209.1699981689453
2025-12-17,214.89999389648438
2025-12-24,215.33999633789062
