signal_time,fill_time,prev_close,signal_close,points_down_24h,fill_close_raw,buy_shares,buy_value_usd,buy_fee_usd,sell_shares,sell_value_usd,sell_fee_usd,skipped,cash_usd,total_shares,equity_usd
2025-01-03,2025-01-06,257.2099914550781,270.6499938964844,0.0,287.760009765625,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-06,2025-01-07,270.6499938964844,287.760009765625,0.0,264.3299865722656,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-07,2025-01-08,287.760009765625,264.3299865722656,23.0,260.010009765625,0.08841392594019151,23.0,0.023,0.0,0.0,0.0,False,9976.977,0.08841392594019151,10000.347451856573
2025-01-08,2025-01-10,264.3299865722656,260.010009765625,4.0,258.7799987792969,0.015449420428006053,4.0,0.004,0.0,0.0,0.0,False,9972.973,0.10386334636819756,9999.978509703486
2025-01-10,2025-01-13,260.010009765625,258.7799987792969,1.0,251.1999969482422,0.003978902316949477,1.0,0.001,0.0,0.0,0.0,False,9971.972,0.10784224868514704,9999.879416983098
2025-01-13,2025-01-14,258.7799987792969,251.1999969482422,7.0,255.3699951171875,0.027397509037484186,7.0,0.007,0.0,0.0,0.0,False,9964.965,0.13523975772263122,9998.937226727207
2025-01-14,2025-01-15,251.1999969482422,255.3699951171875,0.0,274.92999267578125,0.0,0.0,0.0,0.003639109143340828,1.0,0.001,False,9965.964,0.13160064857929038,9999.570856985112
2025-01-15,2025-01-16,255.3699951171875,274.92999267578125,0.0,281.6300048828125,0.0,0.0,0.0,0.08526082301846,24.0,0.024,False,9989.94,0.04633982556083038,10002.680207902036
2025-01-16,2025-01-17,274.92999267578125,281.6300048828125,0.0,295.4800109863281,0.0,0.0,0.0,0.03386016694616123,10.0,0.01,False,9999.93,0.012479658614669153,10003.444646316586
2025-01-17,2025-01-21,281.6300048828125,295.4800109863281,0.0,294.19000244140625,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.93,0.012479658614669153,10003.617489664568
2025-01-21,2025-01-22,295.4800109863281,294.19000244140625,1.0,295.8500061035156,0.003378401991735451,1.0,0.001,0.0,0.0,0.0,False,9998.929,0.015858060606404604,10003.594282888514
2025-01-22,2025-01-23,294.19000244140625,295.8500061035156,0.0,296.010009765625,0.0,0.0,0.0,0.0,0.0,0.0,False,9998.929,0.015858060606404604,10003.620607327195
2025-01-23,2025-01-24,295.8500061035156,296.010009765625,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9998.929,0.015858060606404604,10003.623144674966
2025-01-24,2025-01-27,296.010009765625,298.0,0.0,277.989990234375,0.0,0.0,0.0,0.003378401991735451,0.9386923557219861,0.0009386923557219861,False,9999.866753663366,0.012479658614669153,10003.585691930537
2025-01-27,2025-01-28,298.0,277.989990234375,20.0,281.82000732421875,0.07093181632950504,20.0,0.02,0.0,0.0,0.0,False,9979.846753663365,0.0834114749441742,10003.03430876853
2025-01-28,2025-01-29,277.989990234375,281.82000732421875,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9979.846753663365,0.0834114749441742,10003.353776143056
2025-01-29,2025-01-30,281.82000732421875,291.0,0.0,301.29998779296875,0.0,0.0,0.0,0.0265648932136707,8.0,0.008,False,9987.838753663365,0.0568465817305035,10004.381108946942
2025-01-30,2025-01-31,291.0,301.29998779296875,0.0,291.3299865722656,0.0,0.0,0.0,0.04121101003971869,12.000000000000002,0.012000000000000002,False,9999.826753663365,0.015635571690784805,10004.537751222935
2025-01-31,2025-02-03,301.29998779296875,291.3299865722656,9.0,284.4100036621094,0.031628642217390444,9.0,0.009000000000000001,0.0,0.0,0.0,False,9990.817753663365,0.04726421390817525,10004.587236466583
2025-02-03,2025-02-04,291.3299865722656,284.4100036621094,6.0,280.3900146484375,0.021388070851130765,6.0,0.006,0.0,0.0,0.0,False,9984.811753663365,0.06865228475930601,10004.337150223171
2025-02-04,2025-02-05,284.4100036621094,280.3900146484375,4.0,275.1400146484375,0.014530787187057215,4.0,0.004,0.0,0.0,0.0,False,9980.807753663365,0.08318307194636324,10004.131456424908
2025-02-05,2025-02-06,280.3900146484375,275.1400146484375,5.0,270.3699951171875,0.01848393438483892,5.0,0.005,0.0,0.0,0.0,False,9975.802753663365,0.10166700633120215,10003.775415274595
2025-02-06,2025-02-07,275.1400146484375,270.3699951171875,4.0,274.489990234375,0.01456519779131666,4.0,0.004,0.0,0.0,0.0,False,9971.798753663365,0.1162322041225188,10003.224454124429
2025-02-07,2025-02-10,270.3699951171875,274.489990234375,0.0,280.2200012207031,0.0,0.0,0.0,0.007140819682868118,2.0,0.002,False,9973.796753663364,0.10909138443965069,10003.741246712858
