signal_time,fill_time,prev_close,signal_close,points_down_24h,fill_close_raw,buy_shares,buy_value_usd,buy_fee_usd,sell_shares,sell_value_usd,sell_fee_usd,skipped,cash_usd,total_shares,equity_usd
2025-01-03,2025-01-06,243.85000610351562,243.36000061035156,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-06,2025-01-07,243.36000061035156,245.0,0.0,242.2100067138672,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-07,2025-01-08,245.0,242.2100067138672,2.0,242.6999969482422,0.00823650813714855,2.0,0.002,0.0,0.0,0.0,False,9997.998,0.00823650813714855,9999.992964691197
2025-01-08,2025-01-10,242.2100067138672,242.6999969482422,0.0,236.85000610351562,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.00823650813714855,9999.99700049975
2025-01-10,2025-01-13,242.6999969482422,236.85000610351562,5.0,234.39999389648438,0.021320398376726526,5.0,0.005,0.0,0.0,0.0,False,9992.993,0.029556906513875075,9999.993553488213
2025-01-13,2025-01-14,236.85000610351562,234.39999389648438,2.0,233.27999877929688,0.00856910369603248,2.0,0.002,0.0,0.0,0.0,False,9990.991,0.03812601020990755,9999.9277365605
2025-01-14,2025-01-15,234.39999389648438,233.27999877929688,1.0,237.8699951171875,0.004201876110447033,1.0,0.001,0.0,0.0,0.0,False,9989.99,0.042327886320354585,9999.864249269142
2025-01-15,2025-01-16,233.27999877929688,237.8699951171875,0.0,228.25999450683594,0.0,0.0,0.0,0.017335425208364764,3.955005570803589,0.0039550055708035894,False,9993.941050565232,0.02499246111198982,9999.886007167908
2025-01-16,2025-01-17,237.8699951171875,228.25999450683594,9.0,229.97999572753906,0.039114281311374045,9.0,0.009000000000000001,0.0,0.0,0.0,False,9984.932050565232,0.06410674242336387,9999.56505523864
2025-01-17,2025-01-21,228.25999450683594,229.97999572753906,0.0,222.63999938964844,0.0,0.0,0.0,0.0,0.0,0.0,False,9984.932050565232,0.06410674242336387,9999.675318913864
2025-01-21,2025-01-22,229.97999572753906,222.63999938964844,7.0,223.8300018310547,0.03125810522222284,7.0,0.007,0.0,0.0,0.0,False,9977.925050565233,0.0953648476455867,9999.15708018684
2025-01-22,2025-01-23,222.63999938964844,223.8300018310547,0.0,223.66000366210938,0.0,0.0,0.0,0.0,0.0,0.0,False,9977.925050565233,0.0953648476455867,9999.270564588363
2025-01-23,2025-01-24,223.8300018310547,223.66000366210938,0.0,222.77999877929688,0.0,0.0,0.0,0.0,0.0,0.0,False,9977.925050565233,0.0953648476455867,9999.25435273888
2025-01-24,2025-01-27,223.66000366210938,222.77999877929688,0.0,229.86000061035156,0.0,0.0,0.0,0.0,0.0,0.0,False,9977.925050565233,0.0953648476455867,9999.170431207303
