signal_time,fill_time,prev_close,signal_close,points_down_24h,fill_close_raw,buy_shares,buy_value_usd,buy_fee_usd,sell_shares,sell_value_usd,sell_fee_usd,skipped,cash_usd,total_shares,equity_usd
2025-01-03,2025-01-06,599.239990234375,604.6300048828125,0.0,630.2000122070312,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-06,2025-01-07,604.6300048828125,630.2000122070312,0.0,617.8900146484375,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-07,2025-01-08,630.2000122070312,617.8900146484375,12.0,610.719970703125,0.019639120339706582,12.0,0.012,0.0,0.0,0.0,False,9987.988,0.019639120339706582,10000.122816354384
2025-01-08,2025-01-10,617.8900146484375,610.719970703125,7.0,615.8599853515625,0.011360539595913993,7.0,0.007,0.0,0.0,0.0,False,9980.981,0.030999659935620573,9999.913111407688
2025-01-10,2025-01-13,610.719970703125,615.8599853515625,0.0,608.3300170898438,0.0,0.0,0.0,0.004934000733243283,3.0,0.003,False,9983.978,0.02606565920237729,10000.030796494553
2025-01-13,2025-01-14,615.8599853515625,608.3300170898438,7.0,594.25,0.011773667226126106,7.0,0.007,0.0,0.0,0.0,False,9976.971,0.03783932642850339,9999.98979809292
2025-01-14,2025-01-15,608.3300170898438,594.25,14.0,617.1199951171875,0.02267468824372428,14.0,0.014,0.0,0.0,0.0,False,9962.957,0.06051401467222767,9998.917453218972
2025-01-15,2025-01-16,594.25,617.1199951171875,0.0,611.2999877929688,0.0,0.0,0.0,0.019640116540566438,12.0,0.012,False,9974.945,0.04087389813166123,10000.169099815432
2025-01-16,2025-01-17,617.1199951171875,611.2999877929688,5.0,612.77001953125,0.008155590335829821,5.0,0.005,0.0,0.0,0.0,False,9969.94,0.04902948846749105,9999.911725701673
2025-01-17,2025-01-21,611.2999877929688,612.77001953125,0.0,616.4600219726562,0.0,0.0,0.0,0.0,0.0,0.0,False,9969.94,0.04902948846749105,9999.983800605833
2025-01-21,2025-01-22,612.77001953125,616.4600219726562,0.0,623.5,0.0,0.0,0.0,0.00962790938372153,6.0,0.006,False,9975.934000000001,0.03940157908376952,10000.22349830774
2025-01-22,2025-01-23,616.4600219726562,623.5,0.0,636.4500122070312,0.0,0.0,0.0,0.022008018278102455,14.0,0.014,False,9989.920000000002,0.017393560805667063,10000.764885162336
2025-01-23,2025-01-24,623.5,636.4500122070312,0.0,647.489990234375,0.0,0.0,0.0,0.01545198018834093,10.0,0.01,False,9999.910000000002,0.001941580617326133,10001.1457190076
2025-01-24,2025-01-27,636.4500122070312,647.489990234375,0.0,659.8800048828125,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.167154014953
2025-01-27,2025-01-28,647.489990234375,659.8800048828125,0.0,674.3300170898438,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.191210227244
2025-01-28,2025-01-29,659.8800048828125,674.3300170898438,0.0,676.489990234375,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.219266090864
2025-01-29,2025-01-30,674.3300170898438,676.489990234375,0.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.223459852856
2025-01-30,2025-01-31,676.489990234375,687.0,0.0,689.1799926757812,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.243865884106
2025-01-31,2025-02-03,687.0,689.1799926757812,0.0,697.4600219726562,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.24809851563
2025-02-03,2025-02-04,689.1799926757812,697.4600219726562,0.0,704.1900024414062,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.264174860024
2025-02-04,2025-02-05,697.4600219726562,704.1900024414062,0.0,704.8699951171875,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.277241659656
2025-02-05,2025-02-06,704.1900024414062,704.8699951171875,0.0,711.989990234375,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.278561920257
2025-02-06,2025-02-07,704.8699951171875,711.989990234375,0.0,714.52001953125,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.29238596477
2025-02-07,2025-02-10,711.989990234375,714.52001953125,0.0,717.4000244140625,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.297298220616
2025-02-10,2025-02-11,714.52001953125,717.4000244140625,0.0,719.7999877929688,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.302889982273
2025-02-11,2025-02-12,717.4000244140625,719.7999877929688,0.0,725.3800048828125,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.307549704652
2025-02-12,2025-02-13,719.7999877929688,725.3800048828125,0.0,728.5599975585938,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.318383757678
2025-02-13,2025-02-14,725.3800048828125,728.5599975585938,0.0,736.6699829101562,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.324557969821
2025-02-14,2025-02-18,728.5599975585938,736.6699829101562,0.0,716.3699951171875,0.0,0.0,0.0,0.0,0.0,0.0,False,9999.910000000002,0.001941580617326133,10001.340304160187
2025-02-18,2025-02-19,736.6699829101562,716.3699951171875,20.0,703.77001953125,0.028404172446583765,20.0,0.02,0.0,0.0,0.0,False,9979.890000000001,0.030345753063909898,10001.628786974221
2025-02-19,2025-02-20,716.3699951171875,703.77001953125,12.0,694.8400268554688,0.01726153148197316,12.0,0.012,0.0,0.0,0.0,False,9967.878,0.04760728454588306,10001.382579574687
2025-02-20,2025-02-21,703.77001953125,694.8400268554688,8.0,683.5499877929688,0.01169775750390665,8.0,0.008,0.0,0.0,0.0,False,9959.87,0.05930504204978971,10001.07751701054
2025-02-21,2025-02-24,694.8400268554688,683.5499877929688,11.0,668.1300048828125,0.016455633886034025,11.0,0.011,0.0,0.0,0.0,False,9948.859,0.07576067593582374,10000.64520911112
2025-02-24,2025-02-25,683.5499877929688,668.1300048828125,15.0,657.5,0.022802287069393058,15.0,0.015,0.0,0.0,0.0,False,9933.844000000001,0.0985629630052168,9999.69687295394
2025-02-25,2025-02-26,668.1300048828125,657.5,10.0,673.7000122070312,0.014835983846886308,10.0,0.01,0.0,0.0,0.0,False,9923.834,0.11339894685210311,9998.393807555258
2025-02-26,2025-02-27,657.5,673.7000122070312,0.0,658.239990234375,0.0,0.0,0.0,0.027359329073638902,18.0,0.018000000000000002,False,9941.816,0.08603961777846421,9999.78089154764
2025-02-27,2025-02-28,673.7000122070312,658.239990234375,15.0,668.2000122070312,0.022437149766888584,15.0,0.015,0.0,0.0,0.0,False,9926.801000000001,0.10847676754535279,9998.20474640971
2025-02-28,2025-03-03,658.239990234375,668.2000122070312,0.0,655.0499877929688,0.0,0.0,0.0,0.001522808901007245,0.9970171940398121,0.0009970171940398122,False,9927.797020176848,0.10695395864434555,9999.263656648589
2025-03-03,2025-03-04,668.2000122070312,655.0499877929688,13.0,640.0,0.020302348825587208,13.0,0.013000000000000001,0.0,0.0,0.0,False,9914.784020176847,0.12725630746993277,9998.143262831605
2025-03-04,2025-03-05,655.0499877929688,640.0,15.0,656.469970703125,0.022838064827349108,15.0,0.015,0.0,0.0,0.0,False,9899.769020176847,0.15009437229728187,9995.829418447107
2025-03-05,2025-03-06,640.0,656.469970703125,0.0,627.9299926757812,0.0,0.0,0.0,0.020302348825587208,12.742079522477455,0.012742079522477455,False,9912.498357619803,0.12979202347169466,9997.702923465766
2025-03-06,2025-03-07,656.469970703125,627.9299926757812,28.0,625.6599731445312,0.04473037783741492,28.0,0.028,0.0,0.0,0.0,False,9884.470357619803,0.17452240130910956,9994.058207795591
2025-03-07,2025-03-10,627.9299926757812,625.6599731445312,2.0,597.989990234375,0.003342866155613476,2.0,0.002,0.0,0.0,0.0,False,9882.468357619802,0.17786526746472303,9993.751536085125
2025-03-10,2025-03-11,625.6599731445312,597.989990234375,27.0,605.7100219726562,0.04455350872144716,27.0,0.027,0.0,0.0,0.0,False,9855.441357619802,0.22241877618617018,9988.445559419311
2025-03-11,2025-03-12,597.989990234375,605.7100219726562,0.0,619.5599975585938,0.0,0.0,0.0,0.00322971222825096,2.0,0.002,False,9857.439357619802,0.2191890639579192,9990.204370365918
2025-03-12,2025-03-13,605.7100219726562,619.5599975585938,0.0,590.6400146484375,0.0,0.0,0.0,0.020327107381383564,12.0,0.012,False,9869.427357619801,0.19886195657653563,9992.634270950857
2025-03-13,2025-03-14,619.5599975585938,590.6400146484375,28.0,607.5999755859375,0.0460599211998215,28.0,0.028,0.0,0.0,0.0,False,9841.3993576198,0.24492187777635713,9986.060019097351
2025-03-14,2025-03-17,590.6400146484375,607.5999755859375,0.0,604.9000244140625,0.0,0.0,0.0,0.0,0.0,0.0,False,9841.3993576198,0.24492187777635713,9990.213884577177
2025-03-17,2025-03-18,607.5999755859375,604.9000244140625,2.0,582.3599853515625,0.0034325856000277156,2.0,0.002,0.0,0.0,0.0,False,9839.3973576198,0.24835446337638484,9989.626978579518
2025-03-18,2025-03-19,604.9000244140625,582.3599853515625,22.0,584.0599975585938,0.03764853883020024,22.0,0.022,0.0,0.0,0.0,False,9817.3753576198,0.2860030022065851,9983.932061795329
2025-03-19,2025-03-20,582.3599853515625,584.0599975585938,0.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9817.3753576198,0.2860030022065851,9984.418270390328
2025-03-20,2025-03-21,584.0599975585938,586.0,0.0,596.25,0.0,0.0,0.0,0.0033559756817612154,2.0,0.002,False,9819.3733576198,0.2826470265248239,9985.004515163346
2025-03-21,2025-03-24,586.0,596.25,0.0,618.8499755859375,0.0,0.0,0.0,0.016167088787193893,10.0,0.01,False,9829.363357619799,0.26647993773762996,9988.25202049586
2025-03-24,2025-03-25,596.25,618.8499755859375,0.0,626.3099975585938,0.0,0.0,0.0,0.05111846869569854,32.0,0.032,False,9861.3313576198,0.21536146904193143,9994.607797478551
2025-03-25,2025-03-26,618.8499755859375,626.3099975585938,0.0,610.97998046875,0.0,0.0,0.0,0.03438820570930465,21.0,0.021,False,9882.3103576198,0.18097326333262678,9995.655721735828
2025-03-26,2025-03-27,626.3099975585938,610.97998046875,15.0,602.5800170898438,0.024880519305190595,15.0,0.015,0.0033207216361304907,2.0,0.002,False,9869.2933576198,0.2025330610016869,9993.037003274887
2025-03-27,2025-03-28,610.97998046875,602.5800170898438,8.0,576.739990234375,0.013864136585623434,8.0,0.008,0.0,0.0,0.0,False,9861.2853576198,0.21639719758731032,9991.681984640156
2025-03-28,2025-03-31,602.5800170898438,576.739990234375,25.0,576.3599853515625,0.04335399209165245,25.0,0.025,0.0,0.0,0.0,False,9836.2603576198,0.25975118967896277,9986.069256218612
2025-03-31,2025-04-01,576.739990234375,576.3599853515625,0.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9836.2603576198,0.25975118967896277,9985.970549498217
2025-04-01,2025-04-02,576.3599853515625,586.0,0.0,583.9299926757812,0.0,0.0,0.0,0.025700861302064747,15.0,0.015,False,9851.2453576198,0.23405032837689801,9988.398850048663
2025-04-02,2025-04-03,586.0,583.9299926757812,2.0,531.6199951171875,0.0037602056320501565,2.0,0.002,0.013162304467503185,6.993845564626606,0.006993845564626606,False,9856.230209338863,0.22464822954144498,9987.409048369625
2025-04-03,2025-04-04,583.9299926757812,531.6199951171875,52.0,504.7300109863281,0.10297389071820241,52.0,0.052000000000000005,0.0,0.0,0.0,False,9804.178209338863,0.3276221202596474,9978.348679311579
2025-04-04,2025-04-07,531.6199951171875,504.7300109863281,26.0,516.25,0.050338027112351816,26.0,0.026000000000000002,0.0,0.0,0.0,False,9778.152209338863,0.3779601473719992,9968.920038674327
2025-04-07,2025-04-08,504.7300109863281,516.25,0.0,510.45001220703125,0.0,0.0,0.0,0.019600357061393778,10.0,0.01,False,9788.142209338863,0.3583597903106054,9973.145451086713
2025-04-08,2025-04-09,516.25,510.45001220703125,5.0,585.77001953125,0.008531507388128974,5.0,0.005,0.006832034530723791,4.0,0.004,False,9787.133209338863,0.36005926316801057,9970.925464618229
2025-04-09,2025-04-10,510.45001220703125,585.77001953125,0.0,546.2899780273438,0.0,0.0,0.0,0.1355269572702079,74.0,0.074,False,9861.059209338862,0.22453230589780268,9992.583502550015
2025-04-10,2025-04-11,585.77001953125,546.2899780273438,39.0,543.5700073242188,0.07171203197360566,39.0,0.039,0.0,0.0,0.0,False,9822.020209338862,0.29624433787140836,9983.855522165359
2025-04-11,2025-04-14,546.2899780273438,543.5700073242188,2.0,531.47998046875,0.0037611962316756774,2.0,0.002,0.0,0.0,0.0,False,9820.018209338861,0.30000553410308406,9983.09221970858
2025-04-14,2025-04-15,543.5700073242188,531.47998046875,12.0,521.52001953125,0.02299816411512091,12.0,0.012,0.0,0.0,0.0,False,9808.00620933886,0.32300369821820496,9979.676208559205
2025-04-15,2025-04-16,531.47998046875,521.52001953125,9.0,502.30999755859375,0.01790826838525397,9.0,0.009000000000000001,0.0,0.0,0.0,False,9798.99720933886,0.3409119666034589,9976.789624820332
2025-04-16,2025-04-17,521.52001953125,502.30999755859375,19.0,501.4800109863281,0.03786891666982899,19.0,0.019,0.0,0.0,0.0,False,9779.97820933886,0.3787808832732879,9970.243633891108
2025-04-17,2025-04-21,502.30999755859375,501.4800109863281,0.0,484.6600036621094,0.0,0.0,0.0,0.0,0.0,0.0,False,9779.97820933886,0.3787808832732879,9969.92925084416
